USER NAME           ID                  LOCATION
@CatchMeAlways      139323              Boise
@Elvisduran         139353              Los Angeles
@FaithfulMisson     139357              Los Angeles
@JustinBiebers      139384              Nampa
@KCMonnie           139385              Boise
@KevinStea:         139388              Nampa
@Lerdovatics        139392              Boise
@Lovatic4_Demi:     139394              Los Angeles
@LovaticDe:         139395              Boise
@LovaticsAUS        139397              Los Angeles
@LovatoOnTour       139402              Los Angeles
@MaiaMitchell       139407              Nampa
@McClainSisters:    139414              Boise
@RajarMusic:        139444              Los Angeles
@SkeeryJones:       139458              Boise
@SleepDeez          139459              Nampa
@_expoitaguai       139485              Boise
@about_lovato       139487              Nampa
@bibiteix,          139500              Los Angeles
@ddlovato?          139514              Nampa
@justdevonne        139557              Nampa
@katherinejoyce4:   139559              Los Angeles
@neonhitch          139589              Boise
@GregYaitanes:      139722              Boise
@MarkMonaco81       139743              Boise
@RachelDelmar       139778              Boise
@SageBrockleb       139789              Boise
@ScottieMonaco      139793              Nampa
@SecretAgentNerd:   139795              Nampa
@ShawnJulietFan     139798              Nampa
@SitcomsOnline:     139799              Los Angeles
@TVWithoutPity      139808              Boise
@TheRealHeatherG    139811              Los Angeles
@amyelizabeth99:    139830              Nampa
@andiepstein:       139831              Nampa
@junebug94          139872              Los Angeles
@mcgeepr            139888              Nampa
@ADashOfCrazy:      139958              Boise
@DCloseTweets       139974              Los Angeles
@OtakuMan           140010              Nampa
@RUshifted!         140014              Nampa
@VenomousFatman     140045              Los Angeles
@_ShannonKelly:     140050              Nampa
@theindiegeek       140099              Nampa
@zirak              140111              Boise
@http://on.fb.me/ij4o5W140122              Boise
@SSchuster          140150              Nampa
@TheJUNOAwards!     140154              Nampa
@TheJunoAwards      140155              Los Angeles
@WarnerCanada:      140158              Boise
@alicat454          140159              Los Angeles
@marianarawn        140274              Los Angeles
@marinh3ira         140277              Los Angeles
@xlivemusic         140308              Boise
@ycmari:            140310              Los Angeles
@AnneDenHaag:       140385              Nampa
@ArchTUDelft:       140389              Boise
@AstroFranka        140392              Nampa
@BrianBoyleSKA:     140399              Los Angeles
@BrinkhuisIV        140400              Boise
@FSW_UU:            140438              Boise
@KL_Barry:          140479              Los Angeles
@PieterBenthem      140551              Los Angeles
@SabrinaErne:       140577              Boise
@ScienceCafeDev     140579              Nampa
@ScienceCafeDev:    140580              Nampa
@ScienceguideNL     140587              Boise
@errov              140730              Boise
@evalantsoght:      140731              Nampa
@gieljandevries:    140752              Nampa
@janosbraem         140774              Los Angeles
@johanmolenbroek:   140781              Nampa
@kennislink:        140783              Nampa
@museumboerhaave:   140800              Nampa
@nemoamsterdam:     140803              Nampa
@nikheftweets       140805              Los Angeles
@recreatiegids:     140832              Los Angeles
@robiNLITA:         140840              Nampa
@scienceguidenl     140851              Nampa
@sim1andonly        140858              Los Angeles
@toniemudde:        140873              Boise
@tuinenburg:        140879              Boise
@univgron           140881              Boise
@wpshetgooi:        140903              Nampa
@wverlaan:          140905              Boise
@AR_ranchhand       140911              Nampa
@BethStuever:       140934              Nampa
@ChuckDanehower     140950              Los Angeles
@CopperCellar       140953              Nampa
@JennCattleGal:     140990              Nampa
@LMainstreet        141003              Los Angeles
@LadyVol_Sftball:   141007              Boise
@LaurenMSea:        141010              Los Angeles
@LaveniaKaye        141011              Nampa
@Lipscomb           141012              Nampa
@NHF_Magazine:      141039              Boise
@SFPinthefield      141077              Los Angeles
@TNFarmBureau's     141097              Nampa
@TNVacation         141101              Los Angeles
@UTAgEcon           141128              Los Angeles
@UTAgEcon:          141129              Boise
@UTKLaw             141137              Los Angeles
@WSMV:              141151              Los Angeles
@eXtensionHorses    141208              Los Angeles
@hollybluebike:     141230              Boise
@http://t.co/khEh5T1b...141232              Los Angeles
@krane              141259              Los Angeles
@mcdeieio           141271              Boise
@meatagmsu          141272              Los Angeles
@megraeb            141273              Boise
@misskyleejean      141274              Boise
@nashfarmmarket:    141281              Nampa
@universityofky:    141340              Los Angeles
@uphelpsr           141341              Boise
@uwcesedtech        141357              Los Angeles
@Bifuteki:          141377              Boise
@CartertheWC9       141379              Los Angeles
@DiVineStyling      141385              Los Angeles
@GCArcade:          141397              Boise
@INGLOURIOSBSTRD    141401              Los Angeles
@KamenRiderTag:     141404              Nampa
@MGovier            141408              Los Angeles
@Mac_Taskmaster:    141409              Boise
@goldhoneebee       141453              Boise
@hONEy_vSIXen       141454              Boise
@9bears:            141505              Nampa
@BLKLNG_Broposa     141517              Nampa
@DJBUILDER          141531              Nampa
@Dare_Rain          141538              Boise
@FaZeClan:          141558              Los Angeles
@Fuzzy_Killer       141577              Nampa
@G_Realzz           141578              Nampa
@fazefakie          141725              Boise
@fazekross          141727              Los Angeles
@fazeshft           141729              Nampa
@imsprattyyy        141748              Boise
@lRyaann:           141753              Los Angeles
@xoabbyy            141789              Los Angeles
@benjamin_taylor    141854              Los Angeles
@zsyrinx            141907              Nampa
@972mag:            141908              Los Angeles
@ACPSpiffer         141909              Boise
@BrandeisofAura     141935              Nampa
@DANZlG             141949              Los Angeles
@HowToPriest        141978              Nampa
@Mat_Mitchell       142005              Los Angeles
@MeatsMeier         142008              Los Angeles
@MeggieMay13        142010              Boise
@Mementh            142012              Nampa
@gomatgo            142124              Boise
@honeypiemusic      142127              Boise
@jayruston:         142131              Boise
@katparry           142137              Nampa
@kimaphan           142138              Nampa
@rhadeyaz           142170              Nampa
@westofhouse:       142207              Boise
@2SIKHD             142218              Los Angeles
@ActiveRespawn:     142219              Los Angeles
@BuckeyeB94         142222              Los Angeles
@FP_Games           142235              Nampa
@SkylineMelinko     142272              Boise
@drkmn302           142288              Boise
@jawssslyn:         142301              Nampa
@nanakistrife       142309              Boise
@DeathToSnitches    142330              Los Angeles
@Chip_Con:          142349              Los Angeles
@_kaitlynrebecca    142378              Los Angeles
@bulletbaby103      142380              Los Angeles
@jubalrahl          142388              Los Angeles
@ladykosa           142390              Boise
@sillycrazmonkey    142399              Nampa
@Abu_Jooky          142407              Los Angeles
@LironMor           142441              Nampa
@aeyalgross         142472              Nampa
@assiazar:          142481              Boise
@danjas             142489              Los Angeles
@fastish:           142502              Los Angeles
@grahamcoxon        142511              Boise
@navawritz          142551              Nampa
@MLG_Badlyy         142733              Los Angeles
@MLG_Rambo          142735              Nampa
@RatZ1LLa:          142752              Nampa
@Rav19XX            142753              Los Angeles
@RiverSLV           142757              Nampa
@UGCNiagara:        142783              Boise
@Germnaicus1994     143078              Boise
@HCNightOwl:        143079              Boise
@Halo_Community     143080              Nampa
@IGLgrifball:       143083              Nampa
@rollo93            143100              Los Angeles
@NPossibilidades    143134              Nampa
@Nokiatividade      143135              Boise
@about_carol:       143175              Boise
@gabrielvolken:     143257              Boise
@oquetecome         143352              Boise
@paulo_baba         143357              Nampa
@psicolipe:         143370              Los Angeles
@putomerda:         143374              Los Angeles
@saysmaa:           143395              Boise
@sempenis           143397              Boise
@sofuckingnuts      143399              Nampa
@soulstripper:      143400              Nampa
@sourisos           143401              Los Angeles
@strannge           143405              Boise
@tiuica             143413              Boise
@tricknagem:        143419              Boise
@dbasch:            143488              Nampa
@Keth_Barreto       143729              Nampa
@PrideOfTwilight:   143743              Boise
@cattistew          143777              Nampa
@PlatinumBooty85    143928              Nampa
@QuentinMcCall      143930              Nampa
@Tiff0122           143970              Boise
@angelasimmons      143991              Nampa
@bessieakuba        143997              Boise
@bougiemagazine     144005              Boise
@imjustacurl        144043              Los Angeles
@mochawriter        144075              Los Angeles
@mrmoodyshood       144077              Nampa
@mskris_            144081              Boise
@pamperry:          144090              Nampa
@s_l_c              144102              Boise
@sunnydelyte21:     144120              Los Angeles
@thegentmovement    144132              Boise
@thereedoburrito    144137              Nampa
@unclerush          144155              Boise
@BlaveFlopata       144171              Los Angeles
@djstarr            144200              Boise
@shayman:           144231              Boise
@sjsmac             144233              Boise
@tvsutton           144240              Los Angeles
@twid               144241              Los Angeles
@xwordy             144244              Boise
@Jade519            144273              Boise
@MLG_Wiggin:        144288              Boise
@ProphetSC2         144300              Los Angeles
@ThatsAllFolkz      144317              Boise
@kookielah          144349              Los Angeles
@BlackScale         144390              Boise
@CHChristianHera:   144393              Los Angeles
@DrewLorentz        144409              Nampa
@JasonDChen         144423              Boise
@Jennfairbank       144425              Los Angeles
@MIKEOSONG          144435              Boise
@ORISUE:            144454              Los Angeles
@PaulKimMusic:      144457              Boise
@_Maiko___          144491              Boise
@andyfickman        144497              Los Angeles
@arkfilms_dp        144500              Boise
@claracmusic        144514              Boise
@iHMJessJess        144537              Boise
@markvillaver       144571              Boise
@realabrahamlim     144584              Nampa
@montymunford       144712              Boise
@turtlegirl73       144729              Los Angeles
@10/9c!             144732              Los Angeles
@9/8c               144735              Los Angeles
@AETV:              144737              Nampa
@BrandonSideBet     144750              Nampa
@BrandonSideBet:    144751              Boise
@January82          144788              Nampa
@MapleLeafs         144805              Nampa
@jarrodmschulz      144875              Boise
@jefferysmith5:     144877              Boise
@laurentoyota       144881              Nampa
@lizalapira         144882              Boise
@shannonleetweed    144899              Nampa
@AnimalAbusers:     144924              Nampa
@Be_A_Vegetarian    144929              Boise
@Bellbers           144930              Nampa
@DiscerningBrute.   144942              Nampa
@NelsonMandela      144985              Nampa
@Realtor4You:       144995              Los Angeles
@ThinkingVegan:     145017              Los Angeles
@TiaMowry:          145018              Los Angeles
@VictoriasSecret:   145025              Los Angeles
@amatajo:           145035              Boise
@bbwoofpup          145042              Boise
@be_a_vegetarian    145043              Nampa
@itw78              145070              Nampa
@jimrome:           145073              Boise
@michellevegan      145089              Los Angeles
@miranda_lambert    145090              Boise
@rcollins1119       145112              Los Angeles
@jasminestar        145172              Boise
@CriticsChoice      145193              Boise
@EricVespe!         145197              Boise
@MollyRingwald,     145213              Nampa
@SensesOfCinema)    145224              Boise
@treetrout1         145272              Los Angeles
@KristoferBuckle:   145297              Boise
@MickBoogie:        145407              Boise
@PRod84's           145415              Nampa
@RobDyrdeck         145419              Nampa
@SFUCKINGJ          145422              Nampa
@brainatlas         145439              Los Angeles
@cask8parks         145442              Los Angeles
@mynameisset        145490              Los Angeles
@nataliabrutalia    145491              Boise
@nealhendrix:       145492              Nampa
@nick_garcia        145493              Los Angeles
@orlyshani          145495              Los Angeles
@prod84's           145497              Boise
@ttusk              145513              Los Angeles
@DumbestLaws:       145533              Nampa
@DumbestWarnings:   145534              Nampa
@FCBarcelona_es:    145539              Boise
@InsanePyro         145544              Nampa
@MsTarynltUp:       145571              Boise
@NOTOR1OUSSteve:    145573              Los Angeles
@RAVIEB             145584              Los Angeles
@ShcoobeyDoobey     145593              Los Angeles
@JimForbes_Pasco    145711              Los Angeles
@PoliticsAlabama    145717              Los Angeles
@RepJoBonner:       145722              Los Angeles
@RepMarthaRoby      145723              Boise
@RepMarthaRoby:     145724              Nampa
@RickJourney        145725              Los Angeles
@SenCamWard         145727              Boise
@YHPolitics:        145738              Nampa
@finebaum:          145744              Nampa
@fredthompson       145745              Los Angeles
@keklar:            145754              Boise
@AnnKingstone       145773              Los Angeles
@Bill312:           145778              Nampa
@DaniSacerdoti      145784              Boise
@Haiku_News         145804              Los Angeles
@KathLangrish       145817              Los Angeles
@NJBarico           145825              Los Angeles
@Naina              145827              Boise
@Radio_Nowhere_1    145838              Los Angeles
@RareSwanPress      145840              Boise
@RileyCarney        145845              Boise
@cirrusdream:       145900              Boise
@debaccuardi        145908              Boise
@fairytalereview:   145920              Boise
@forgottenworks:    145922              Boise
@harneetsin         145947              Los Angeles
@jdbrush            145957              Los Angeles
@kwamedawes         145974              Nampa
@lazydoxy           145978              Los Angeles
@luciernagaflies    145980              Boise
@moonsez:           145987              Boise
@pioneer_astro)     147012              Nampa
@science_societe:   147025              Boise
@sirchamallow       147028              Los Angeles
@vpecresse          147048              Nampa
@Andrew50Watt       147055              Los Angeles
@DJRickJames:       147059              Boise
@Pizzi              147073              Boise
@Waylander101       147078              Boise
@Witchypie:         147079              Boise
@dj_jules:          147087              Boise
@geofmanthorne      147088              Los Angeles
@andreakalfas       147170              Nampa
@brainvario:        147179              Nampa
@joshpm             147223              Nampa
@justinnw           147225              Los Angeles
@Graffiti           147305              Boise
@L_Hammerstein      147307              Los Angeles
@OnlyDoniaUKnow     147313              Los Angeles
@SeanieGProd        147320              Los Angeles
@_GoddessWithin_:   147335              Los Angeles
@boffchops          147340              Boise
@godsdontexist      147350              Nampa
@AlecHendo?         147373              Los Angeles
@Disturbed_Papi     147389              Nampa
@Javan_Galaktica    147402              Nampa
@Kapado             147408              Nampa
@TMobile's          147434              Los Angeles
@USMC_REAPER0311    147441              Nampa
@blip74             147449              Nampa
@blip74:            147450              Los Angeles
@cheertalk:         147452              Nampa
@cheeto_lays        147453              Boise
@francescabigas     147457              Nampa
@DeadliestTodd      147487              Los Angeles
@FVTimeBandit       147490              Boise
@HeatherJo4         147494              Boise
@Its_JakeKTID       147542              Nampa
@Rob_GW:            147548              Los Angeles
@_SUDANA_           147583              Boise
@infusionLA         147587              Los Angeles
@Strawberry0nion    147599              Nampa
@Ewsentinel         147759              Nampa
@GibbyCV            147775              Los Angeles
@HTC:               147777              Boise
@JMotte30:          147795              Nampa
@JeffWear:          147805              Los Angeles
@Jorge_Olivera      147814              Nampa
@Pirates            147877              Los Angeles
@ProTekkFZS         147882              Boise
@Reylynn2040        147890              Boise
@RootzWikiÂ       147892              Boise
@Rustynail09        147894              Boise
@SamRyanMLB         147898              Boise
@T_VASS             147937              Boise
@TaJgrl             147938              Los Angeles
@TheMarkJoseph      147943              Nampa
@TheMarkJoseph.     147944              Nampa
@b1six:             147988              Nampa
@echoVista          148050              Nampa
@echoVista:         148051              Boise
@efyeahgreekfire    148052              Boise
@jonjayU            148095              Boise
@oka_xda            148145              Boise
@papershoes44       148147              Los Angeles
@rftmusic:          148157              Los Angeles
@shattdeuces        148170              Boise
@vintagevinylSTL,   148207              Los Angeles
@x_themessenger     148212              Los Angeles
@7x7:               148214              Nampa
@klar_rocks:        148283              Los Angeles
@orc1452            148287              Los Angeles
@wsfa12news:        148304              Los Angeles
@Haydude            148323              Los Angeles
@farmboyinjapan     148373              Nampa
@AnimeWriter12      148418              Boise
@CreaturesGame:     148420              Boise
@chellyx0:          148440              Boise
@xXBroGuyDudeXx:    148444              Nampa
@ChaeLynne          148447              Nampa
@Intel's            148470              Nampa
@Intelinside        148475              Boise
@bryan_culpepper    148488              Nampa
@chamberbclc:       148491              Los Angeles
@demonlism          148494              Los Angeles
@DRFInsidePost      148525              Los Angeles
@Flip1991           148530              Boise
@Skate4Cancer       148557              Los Angeles
@callawaygolf       148579              Nampa
@fourstarclothing   148590              Boise
@itsAlix            148597              Boise
@Mackenziesaurus    148733              Nampa
@MarkDouville       148735              Nampa
@NicoleYBarsalou    148742              Los Angeles
@chiianna           148784              Boise
@musco's            148815              Los Angeles
@netslave           148818              Nampa
@tunnelsnake        148837              Boise
@HEADLESSGANG:      148848              Los Angeles
@MarkCorrigan       148881              Boise
@Perilous_loop      148884              Boise
@countingku         148895              Nampa
@Roadrunner_UK:     148931              Los Angeles
@_paolanunez        148937              Boise
@allert             148938              Boise
@jimspellmanCNN     148987              Los Angeles
@DrPeacockCDC       149002              Los Angeles
@KLOVERadio:        149080              Nampa
@LibertyUSAO:       149087              Boise
@building429        149111              Nampa
@crowderband.       149117              Boise
@fjarecording:      149122              Los Angeles
@forestry           149124              Nampa
@jakeabr:           149132              Nampa
@mattwertz          149149              Nampa
@royaltailor        149155              Boise
@BT_James:          149171              Los Angeles
@ClassyManJared     149178              Nampa
@Euron13            149193              Los Angeles
@Lanipator          149223              Los Angeles
@ProfessorOtaku:    149244              Boise
@PsychoticDreams    149245              Boise
@PushinUpRoses:     149247              Boise
@UchiiDaisuke       149282              Nampa
@hbi2k:             149308              Los Angeles
@lynnsweet:         149315              Boise
@CathyNDavidson:    149348              Los Angeles
@TinaLeyds          149430              Los Angeles
@WBPsychology       149434              Los Angeles
@boxofcrayons:      149454              Boise
@davenuss79         149471              Nampa
@drwave:            149478              Boise
@jonmsutton         149505              Nampa
@mindhacksblog:     149527              Nampa
@neuroconscience:   149533              Nampa
@occdigest          149539              Nampa
@petemandik         149543              Nampa
@prerana123         149544              Nampa
@rogerdooley        149571              Nampa
@skgreen:           149587              Los Angeles
@ISICSpace.....I    149734              Nampa
@KatieScott1980     149747              Boise
@LEGOeducationUK    149750              Los Angeles
@MerseySTEM:        149770              Boise
@MicrosoftPIL:      149771              Boise
@NCETM:             149775              Boise
@NPL                149782              Nampa
@QEPrize:           149818              Boise
@STEMclubs:         149854              Nampa
@TBB_YorkandHumb    149899              Boise
@TBB_YorkandHumb:   149900              Nampa
@VickyJaneYoung     149931              Nampa
@aberdeenuni:       149943              Boise
@adamwhunt          149944              Boise
@arfon:             149954              Los Angeles
@chrisarridge       149979              Nampa
@elementsscience:   149998              Nampa
@imascientist:      150020              Los Angeles
@ri_science         150095              Nampa
@rjmlaird:          150099              Boise
@robertmasseyRAS    150100              Nampa
@stemnet            150132              Nampa
@stemnet.           150133              Boise
@teachingofsci      150145              Nampa
@Bombon023          150199              Nampa
@Breakthecycle2     150200              Los Angeles
@CarbonWebOS        150207              Nampa
@DeLaGhettoReal     150213              Nampa
@ELFOTHER:          150218              Nampa
@ELLEONTHESHOW      150219              Los Angeles
@EReyes809:         150220              Boise
@MarolaGuerrero     150254              Boise
@RichDunbar         150272              Los Angeles
@RichDunbar:        150273              Nampa
@Roneproduction     150274              Boise
@Sabrina_Gomez      150275              Los Angeles
@SweettzIsaah:      150285              Nampa
@TrendsArgentina:   150290              Nampa
@UlyssesAk47:       150291              Boise
@mariamamusic       150370              Los Angeles
@nashlabogaert      150378              Los Angeles
@nexusonenews       150382              Nampa
@openwebosdev:      150388              Nampa
@palm               150391              Boise
@CheetahsLA         150470              Los Angeles
@ConquistadorsLA    150473              Nampa
@DariaDAMMIT        150480              Los Angeles
@ICFSCREAMERS:      150493              Boise
@TheShakers         150545              Boise
@TwoPieceSuit       150553              Los Angeles
@JacobsMedia        150710              Nampa
@JakeHartford       150711              Los Angeles
@JonathanEig        150723              Boise
@KelliZink:         150730              Boise
@Kiran_Advani       150731              Boise
@MediaBurnVideo     150748              Boise
@WGNNegovan:        150847              Nampa
@WGNTV              150850              Nampa
@anthonygay:        150871              Nampa
@bayjb              150873              Nampa
@fnjacobs           150929              Los Angeles
@greenfield4:       150937              Nampa
@guypbenson         150940              Los Angeles
@hriefs             150944              Boise
@janewells:         150950              Los Angeles
@jwinnecke          150959              Boise
@michiganavemag:    150989              Boise
@neallulofs:        150999              Nampa
@nellcote833        151000              Los Angeles
@ourmaninchicago    151001              Los Angeles
@phil_rosenthal     151004              Los Angeles
@thejc3             151043              Boise
@tpm                151048              Los Angeles
@tracysamantha      151049              Boise
@tribune.com.       151053              Los Angeles
@twhunter:          151054              Los Angeles
@veronicaeye        151057              Los Angeles
@windycitylive      151074              Boise
@Billy_Baron        151099              Boise
@BranchNout40       151101              Boise
@CoachWillyUVA      151127              Nampa
@D1scourse:         151137              Los Angeles
@DDSpragg           151138              Los Angeles
@EvanNolte:         151171              Nampa
@JerryRatcliffe     151195              Boise
@MikeyMike_19       151235              Boise
@MikeyThompson17:   151237              Boise
@MoneyMase:         151240              Nampa
@Royal_Flush82      151273              Los Angeles
@RyanNizo           151274              Nampa
@STLUVaBaseball:    151282              Nampa
@UVA:               151315              Boise
@UVABasketball.     151317              Nampa
@UVAWrestling:      151333              Nampa
@UVaDeanJ           151338              Boise
@VirginiaWSoccer    151351              Los Angeles
@WRoberts25         151353              Boise
@accwbb             151370              Nampa
@ajmitchell25:      151374              Los Angeles
@deazynotweezy      151398              Los Angeles
@djennings_cav      151400              Los Angeles
@evannolte          151404              Boise
@foe23:             151407              Nampa
@kpalmer419         151431              Boise
@pjuva2             151457              Los Angeles
@punchbrothers      151458              Los Angeles
@steelewick         151475              Los Angeles
@vbhits:            151519              Nampa
@virginiasports's   151521              Nampa
@wahoosrule1        151523              Nampa
@Mayday_Parade:     151541              Los Angeles
@arttm_brasil       151548              Los Angeles
@wastingpaper       151597              Boise
@10milekid          151598              Los Angeles
@15miller           151599              Nampa
@DreamMiamiFL       151702              Nampa
@JDurant52          151738              Nampa
@JasonFox70         151747              Nampa
@MLeShoure25        151793              Nampa
@MarkBermanFox2:    151800              Nampa
@MizSmurffSIDT      151813              Boise
@MrRaider1          151815              Nampa
@NFLFilms           151817              Nampa
@NYJET_Prime        151822              Boise
@Nate13burleson     151824              Los Angeles
@Pats_Monster       151842              Nampa
@ProInterviews:     151853              Nampa
@RobDemovsky        151870              Nampa
@RobRang            151871              Nampa
@RumfordJohnny:     151873              Los Angeles
@Sherbear2313:      151888              Los Angeles
@SiriusXMCollege    151890              Boise
@StuLahti:          151907              Los Angeles
@TDAVENPORT88       151911              Boise
@VikingsFootball    151944              Nampa
@WashCaps           151947              Los Angeles
@afluellen9:        151958              Los Angeles
@dennisfithian      151997              Boise
@jlovendusky        152039              Nampa
@jnute              152042              Boise
@nate13burleson     152071              Los Angeles
@rlewis245!         152097              Los Angeles
@staff_9            152119              Nampa
@stevederb:         152122              Los Angeles
@tankcarder         152128              Boise
@popchipsaz         152170              Los Angeles
@Biddaman           152181              Boise
@ps3nation          152288              Los Angeles
@sengeki            152290              Nampa
@Bat_For_Lashes     152305              Boise
@SheriffScabs       152333              Nampa
@bigfantomitchel:   152352              Boise
@mitchelmusso:      152371              Boise
@richardmarx:       152373              Los Angeles
@stitch5            152374              Los Angeles
@studiobreakdown    152375              Nampa
@visiontheprdcr     152379              Los Angeles
@BabiSweets         152382              Boise
@GIRLSOFPS3         152388              Nampa
@PMSlynx:           152410              Los Angeles
@brandy_mf_kay      152420              Nampa
@wendyshepherd:     152434              Nampa
@24hoursoflemans    152447              Nampa
@AtheGrreat         152475              Nampa
@CarmichaelDave     152497              Nampa
@Chedda_BLC         152499              Boise
@Cleveland222:      152503              Los Angeles
@DevIsHot           152537              Los Angeles
@ESQStyle           152542              Boise
@FRUITION_LV:       152553              Boise
@FeedingStreets:    152555              Nampa
@Fresh23Air         152570              Boise
@GPPRco:            152572              Los Angeles
@ICOLLECTKICKS:     152590              Los Angeles
@OptimalViewing:    152708              Nampa
@PDotMartin:        152709              Boise
@POEBOUTIQUE        152710              Los Angeles
@Primitive_         152722              Nampa
@Printzpaul         152723              Los Angeles
@ProductEtc:        152727              Los Angeles
@RCH89              152728              Boise
@RIF_LA             152730              Boise
@RTODD123           152731              Nampa
@SacramentoKings:   152754              Boise
@SneadsbyRee:       152772              Los Angeles
@SneakerKEDA        152777              Nampa
@Sneakerholics      152782              Los Angeles
@SpikeLee's         152795              Los Angeles
@StootsClothing:    152798              Los Angeles
@StussyHNL          152799              Los Angeles
@SupremeNikeWiz     152800              Nampa
@TheSneakerGuru     152815              Nampa
@WorldFamousUFB:    152838              Nampa
@WrongPage          152839              Boise
@Zarazua1987        152842              Los Angeles
@adidasoriginals    152859              Nampa
@buddblazer:        152887              Los Angeles
@elsey              152921              Nampa
@frankliew:         152933              Los Angeles
@harvington:        152947              Nampa
@jamesbeastein      152970              Los Angeles
@littlelawyer84     153008              Nampa
@mahen915           153011              Nampa
@matt_got_sole      153014              Nampa
@misterQmart        153018              Los Angeles
@mitchellyee        153019              Nampa
@modernnotoriety    153020              Nampa
@nextcapture        153028              Nampa
@nikebasketball     153029              Boise
@nikevault          153031              Nampa
@slingman           153072              Los Angeles
@stupendous         153093              Los Angeles
@stussy             153094              Los Angeles
@theDYNAMICS        153103              Boise
@theDYNAMICS:       153104              Los Angeles
@tjdillashaw        153113              Los Angeles
@KurtBusch          153154              Boise
@RolexSeries:       153171              Nampa
@SpikeyMarcoD       153177              Nampa
@VirtualRnet:       153184              Los Angeles
@iracing.           153201              Boise
@spamsac            153225              Los Angeles
@timterry0:         153227              Los Angeles
@Gabi_elah          153248              Boise
@_igormartins       153278              Nampa
@ivetesangalo:      153348              Los Angeles
@iwantcracker       153349              Boise
@jabberbabewocky:   153352              Nampa
@kaandykupps        153358              Los Angeles
@kadubocao:         153359              Boise
@paulayall:         153399              Boise
@pdrocan            153400              Los Angeles
@policiasurpresa:   153405              Los Angeles
@qqpati             153409              Los Angeles
@theluckyless:      153438              Los Angeles
@thiagokct:         153439              Nampa
@victorportivez     153449              Los Angeles
@CallawayTourSpy:   153479              Nampa
@CobraGolf          153480              Los Angeles
@DARRENHARDY        153481              Boise
@GrahamDeLaet       153513              Nampa
@JBHolmesgolf:      153522              Los Angeles
@Paul_Casey         153555              Los Angeles
@PumaGolf           153557              Los Angeles
@WellsFargoGolf.    153595              Los Angeles
@DrRachie           153711              Boise
@Erika_Check:       153719              Boise
@FDbytheword:       153723              Boise
@GuyLongworth       153733              Boise
@HiddenBrain        153734              Boise
@LanguageLog:       153751              Los Angeles
@Laurie_Garrett:    153752              Los Angeles
@MrMathsTeacher     153773              Boise
@NCTM:              153775              Los Angeles
@Ng_Dave            153778              Nampa
@PKinbangkok        153784              Boise
@andypic.           153842              Boise
@annmariastat:      153847              Los Angeles
@aperiodical        153848              Los Angeles
@arbesman:          153850              Boise
@christianp         153878              Nampa
@danfagin           153885              Nampa
@daraobriain's      153887              Nampa
@daveinstpaul       153889              Los Angeles
@dcastelvecchi:     153891              Nampa
@drewconway:        153902              Los Angeles
@felicejfreyer:     153917              Nampa
@foxjust            153920              Los Angeles
@guy_herbert        153930              Los Angeles
@karenshancock      153957              Los Angeles
@lukasdykas         153978              Los Angeles
@mathhombre         153988              Boise
@mathshistory:      153990              Nampa
@medeabenjamin      153998              Boise
@michael_nielsen    153999              Los Angeles
@michiexile         154001              Nampa
@mosburn828         154011              Boise
@neilbarofsky       154015              Nampa
@newley:            154017              Boise
@numberphile        154020              Los Angeles
@peterrowlett:      154031              Los Angeles
@pottsmark:         154040              Boise
@pozorvlak          154041              Boise
@republicofmath     154052              Nampa
@restohardware      154055              Boise
@rickasaurus        154057              Boise
@tdhopper:          154089              Los Angeles
@whywereason        154100              Boise
@BastiaanRagas      154115              Nampa
@BorisHam           154124              Nampa
@EchteHeld:         154130              Nampa
@ElseBoutkan:       154132              Los Angeles
@ErikBuijs          154133              Los Angeles
@ErwinvLambaart     154134              Los Angeles
@Gerbrandy          154139              Boise
@Jointhepipe:       154149              Boise
@MirjamvdPijl       154175              Los Angeles
@Nienkemper:        154182              Boise
@Richardgroenend    154192              Los Angeles
@SophieintVeld      154195              Los Angeles
@jaapreedijk        154242              Nampa
@AdgKills:          154289              Los Angeles
@Kerli_Poland       154310              Boise
@joaobtz            154357              Los Angeles
@poucopop           154378              Boise
@vespertinemusic:   154388              Boise
@AineKerr:          154394              Nampa
@BBCPeterHunt:      154402              Nampa
@BwBBKK             154407              Boise
@ChinaGee           154409              Los Angeles
@EnlightBystand     154421              Nampa
@JamesEReynolds     154432              Los Angeles
@JamesYeoman        154433              Boise
@KateRobbins        154438              Los Angeles
@MikeC12            154455              Nampa
@guyadams:          154541              Nampa
@hazza123           154542              Los Angeles
@julianborger:      154555              Nampa
@karmanomad:        154557              Boise
@richardakenny      154587              Boise
@rosenbaum          154593              Nampa
@SDSweetTreats,     154703              Boise
@SageFrancis:       154705              Boise
@StellarStuff       154711              Nampa
@TheGoochTruck      154719              Los Angeles
@fernzbarn          154742              Los Angeles
@fruitbowl7         154745              Los Angeles
@4Music             154774              Nampa
@Amhuinn            154781              Nampa
@Boomey87:          154784              Los Angeles
@BroadcastDigi      154785              Los Angeles
@Colinko            154790              Los Angeles
@liannelahavas      154854              Los Angeles
@nathanmisfits      154858              Boise
@sincerelyrambo     154888              Los Angeles
@BIG_Akers_         154892              Nampa
@LittleMason1994    154913              Los Angeles
@NO0oT0uChY:        154921              Boise
@R9rai              154928              Boise
@RuneFest:          154929              Nampa
@SplitableInf       154938              Los Angeles
